Start_date,End_date,Category,Start_location,Stop_location,Miles,Purpose,Hour,Month,Day_of_the_week,Weekday,Duration
2016-11-14 13:40:00,2016-11-14 14:33:00,Business,Mountain View,Berkeley,43.6,Customer Visit,13,Nov,0,Mon,0 days 00:53:00
2016-11-14 15:27:00,2016-11-14 15:36:00,Business,Berkeley,Emeryville,2.5,Unknown,15,Nov,0,Mon,0 days 00:09:00
2016-11-14 20:19:00,2016-11-14 20:30:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,20,Nov,0,Mon,0 days 00:11:00
2016-11-15 13:59:00,2016-11-15 14:06:00,Business,Berkeley,Oakland,5.1,Unknown,13,Nov,1,Tue,0 days 00:07:00
2016-11-15 14:09:00,2016-11-15 14:26:00,Business,Oakland,San Francisco,9.7,Temporary Site,14,Nov,1,Tue,0 days 00:17:00
2016-11-15 20:44:00,2016-11-15 21:00:00,Business,San Francisco,Berkeley,11.8,Temporary Site,20,Nov,1,Tue,0 days 00:16:00
2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,20,Nov,2,Wed,0 days 00:06:00
2016-11-16 22:52:00,2016-11-16 23:02:00,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,22,Nov,2,Wed,0 days 00:10:00
2016-11-17 10:13:00,2016-11-17 10:44:00,Business,Berkeley,Oakland,16.3,Customer Visit,10,Nov,3,Thu,0 days 00:31:00
2016-11-18 20:09:00,2016-11-18 20:19:00,Business,Cary,Morrisville,3.1,Meal/Entertain,20,Nov,4,Fri,0 days 00:10:00
2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,Cary,5.2,Meal/Entertain,21,Nov,4,Fri,0 days 00:11:00
2016-11-18 21:56:00,2016-11-18 22:21:00,Business,Krendle Woods,Whitebridge,6.1,Meeting,21,Nov,4,Fri,0 days 00:25:00
2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,Durham,10.3,Meeting,13,Nov,5,Sat,0 days 00:19:00
2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,Cary,10.5,Meeting,14,Nov,5,Sat,0 days 00:21:00
2016-11-19 16:01:00,2016-11-19 16:06:00,Business,Cary,Cary,1.5,Unknown,16,Nov,5,Sat,0 days 00:05:00
2016-11-19 16:27:00,2016-11-19 16:41:00,Business,Cary,Cary,1.8,Unknown,16,Nov,5,Sat,0 days 00:14:00
2016-11-19 17:41:00,2016-11-19 17:54:00,Business,Cary,Apex,5.4,Errand/Supplies,17,Nov,5,Sat,0 days 00:13:00
2016-11-19 21:14:00,2016-11-19 21:35:00,Business,Apex,Cary,5.4,Customer Visit,21,Nov,5,Sat,0 days 00:21:00
2016-11-20 10:27:00,2016-11-20 11:32:00,Business,Cary,Cary,39.2,Between Offices,10,Nov,6,Sun,0 days 01:05:00
2016-11-20 11:58:00,2016-11-20 12:28:00,Business,Cary,Cary,6.4,Customer Visit,11,Nov,6,Sun,0 days 00:30:00
2016-11-20 14:58:00,2016-11-20 15:07:00,Business,Cary,Cary,2.7,Meeting,14,Nov,6,Sun,0 days 00:09:00
2016-11-20 17:45:00,2016-11-20 18:37:00,Business,Cary,Cary,18.5,Errand/Supplies,17,Nov,6,Sun,0 days 00:52:00
2016-11-21 13:37:00,2016-11-21 13:49:00,Business,Cary,Cary,2.5,Meal/Entertain,13,Nov,0,Mon,0 days 00:12:00
2016-11-21 14:34:00,2016-11-21 14:44:00,Business,Cary,Cary,2.1,Meal/Entertain,14,Nov,0,Mon,0 days 00:10:00
2016-11-21 17:50:00,2016-11-21 18:04:00,Business,Cary,Unknown Location,6.7,Errand/Supplies,17,Nov,0,Mon,0 days 00:14:00
2016-11-21 18:18:00,2016-11-21 18:27:00,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,18,Nov,0,Mon,0 days 00:09:00
2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,Cary,3.4,Errand/Supplies,18,Nov,0,Mon,0 days 00:08:00
2016-11-22 15:12:00,2016-11-22 15:27:00,Business,Cary,Cary,5.5,Meeting,15,Nov,1,Tue,0 days 00:15:00
2016-11-22 15:31:00,2016-11-22 15:44:00,Business,Cary,Cary,4.1,Meeting,15,Nov,1,Tue,0 days 00:13:00
2016-11-22 15:51:00,2016-11-22 16:43:00,Business,Cary,Cary,12.7,Customer Visit,15,Nov,1,Tue,0 days 00:52:00
2016-11-22 18:18:00,2016-11-22 18:28:00,Business,Cary,Morrisville,3.0,Meal/Entertain,18,Nov,1,Tue,0 days 00:10:00
2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,Cary,3.5,Customer Visit,21,Nov,1,Tue,0 days 00:12:00
2016-11-23 15:34:00,2016-11-23 15:50:00,Business,Cary,Cary,5.9,Meal/Entertain,15,Nov,2,Wed,0 days 00:16:00
2016-11-23 16:18:00,2016-11-23 16:29:00,Business,Cary,Cary,1.9,Unknown,16,Nov,2,Wed,0 days 00:11:00
2016-11-23 16:49:00,2016-11-23 17:00:00,Business,Cary,Cary,3.3,Unknown,16,Nov,2,Wed,0 days 00:11:00
2016-11-23 18:37:00,2016-11-23 18:47:00,Business,Cary,Cary,1.3,Unknown,18,Nov,2,Wed,0 days 00:10:00
2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,Durham,10.3,Meeting,11,Nov,4,Fri,0 days 00:17:00
2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,Cary,11.1,Meeting,13,Nov,4,Fri,0 days 00:18:00
2016-11-26 15:54:00,2016-11-26 15:59:00,Business,Cary,Cary,1.4,Unknown,15,Nov,5,Sat,0 days 00:05:00
2016-11-26 17:00:00,2016-11-26 17:12:00,Business,Cary,Apex,5.1,Meeting,17,Nov,5,Sat,0 days 00:12:00
2016-11-26 17:36:00,2016-11-26 17:56:00,Business,Apex,Holly Springs,9.0,Meeting,17,Nov,5,Sat,0 days 00:20:00
2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,Cary,13.3,Between Offices,18,Nov,5,Sat,0 days 00:35:00
2016-11-26 19:47:00,2016-11-26 19:54:00,Business,Cary,Cary,2.5,Errand/Supplies,19,Nov,5,Sat,0 days 00:07:00
2016-11-27 15:59:00,2016-11-27 16:06:00,Business,Cary,Morrisville,3.3,Meal/Entertain,15,Nov,6,Sun,0 days 00:07:00
2016-11-27 18:55:00,2016-11-27 19:09:00,Business,Morrisville,Cary,2.9,Unknown,18,Nov,6,Sun,0 days 00:14:00
2016-11-30 11:03:00,2016-11-30 11:34:00,Business,Cary,Raleigh,8.5,Customer Visit,11,Nov,2,Wed,0 days 00:31:00
2016-11-30 11:53:00,2016-11-30 12:35:00,Business,Raleigh,Morrisville,6.7,Temporary Site,11,Nov,2,Wed,0 days 00:42:00
2016-11-30 12:43:00,2016-11-30 12:53:00,Business,Morrisville,Cary,3.1,Unknown,12,Nov,2,Wed,0 days 00:10:00
2016-12-01 07:44:00,2016-12-01 07:59:00,Business,Cary,Cary,5.5,Meeting,7,Dec,3,Thu,0 days 00:15:00
2016-12-01 08:37:00,2016-12-01 08:53:00,Business,Cary,Cary,5.5,Errand/Supplies,8,Dec,3,Thu,0 days 00:16:00
2016-12-01 18:00:00,2016-12-01 18:12:00,Business,Cary,Morrisville,2.9,Meal/Entertain,18,Dec,3,Thu,0 days 00:12:00
2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,Cary,2.9,Customer Visit,20,Dec,3,Thu,0 days 00:10:00
2016-12-02 12:12:00,2016-12-02 12:23:00,Business,Cary,Apex,5.1,Meal/Entertain,12,Dec,4,Fri,0 days 00:11:00
2016-12-02 13:07:00,2016-12-02 13:22:00,Business,Apex,Cary,5.3,Customer Visit,13,Dec,4,Fri,0 days 00:15:00
2016-12-02 20:41:00,2016-12-02 20:48:00,Business,Cary,Morrisville,3.3,Meal/Entertain,20,Dec,4,Fri,0 days 00:07:00
2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,Cary,3.0,Customer Visit,22,Dec,4,Fri,0 days 00:08:00
2016-12-03 18:35:00,2016-12-03 18:56:00,Business,Cary,Wake Co.,6.6,Errand/Supplies,18,Dec,5,Sat,0 days 00:21:00
2016-12-03 19:08:00,2016-12-03 19:15:00,Business,Wake Co.,Morrisville,1.8,Unknown,19,Dec,5,Sat,0 days 00:07:00
2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,Cary,3.0,Customer Visit,20,Dec,5,Sat,0 days 00:10:00
2016-12-04 18:56:00,2016-12-04 19:03:00,Business,Cary,Morrisville,2.9,Meal/Entertain,18,Dec,6,Sun,0 days 00:07:00
2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,Cary,3.4,Customer Visit,20,Dec,6,Sun,0 days 00:11:00
2016-12-05 18:04:00,2016-12-05 18:17:00,Business,Cary,Cary,4.1,Unknown,18,Dec,0,Mon,0 days 00:13:00
2016-12-05 19:22:00,2016-12-05 19:37:00,Business,Cary,Cary,3.8,Meal/Entertain,19,Dec,0,Mon,0 days 00:15:00
2016-12-07 12:03:00,2016-12-07 12:32:00,Business,Cary,Cary,6.6,Meeting,12,Dec,2,Wed,0 days 00:29:00
2016-12-07 12:35:00,2016-12-07 12:46:00,Business,Cary,Cary,4.0,Meeting,12,Dec,2,Wed,0 days 00:11:00
2016-12-07 19:53:00,2016-12-07 20:13:00,Business,Cary,Cary,7.0,Customer Visit,19,Dec,2,Wed,0 days 00:20:00
2016-12-07 21:13:00,2016-12-07 21:50:00,Business,Cary,Cary,6.9,Meal/Entertain,21,Dec,2,Wed,0 days 00:37:00
2016-12-08 14:19:00,2016-12-08 14:32:00,Business,Cary,Cary,3.4,Errand/Supplies,14,Dec,3,Thu,0 days 00:13:00
2016-12-08 14:53:00,2016-12-08 15:02:00,Business,Cary,Cary,3.4,Errand/Supplies,14,Dec,3,Thu,0 days 00:09:00
2016-12-08 19:22:00,2016-12-08 19:27:00,Business,Cary,Cary,2.0,Meeting,19,Dec,3,Thu,0 days 00:05:00
2016-12-08 21:26:00,2016-12-08 21:31:00,Business,Cary,Cary,2.0,Errand/Supplies,21,Dec,3,Thu,0 days 00:05:00
2016-12-09 12:09:00,2016-12-09 12:24:00,Business,Cary,Apex,5.1,Errand/Supplies,12,Dec,4,Fri,0 days 00:15:00
2016-12-09 13:15:00,2016-12-09 13:43:00,Business,Apex,Cary,8.8,Temporary Site,13,Dec,4,Fri,0 days 00:28:00
2016-12-09 20:11:00,2016-12-09 20:34:00,Business,Cary,Cary,5.6,Meeting,20,Dec,4,Fri,0 days 00:23:00
2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,Cary,18.9,Customer Visit,22,Dec,4,Fri,0 days 00:54:00
2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,Fuquay-Varina,15.6,Meeting,12,Dec,5,Sat,0 days 00:33:00
2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,14,Dec,5,Sat,0 days 00:36:00
2016-12-10 18:17:00,2016-12-10 18:27:00,Business,Cary,Morrisville,3.0,Meal/Entertain,18,Dec,5,Sat,0 days 00:10:00
2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,Cary,3.1,Customer Visit,22,Dec,5,Sat,0 days 00:12:00
2016-12-11 16:06:00,2016-12-11 16:16:00,Business,Cary,Morrisville,3.0,Meal/Entertain,16,Dec,6,Sun,0 days 00:10:00
2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,Cary,4.8,Errand/Supplies,19,Dec,6,Sun,0 days 00:10:00
2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,Cary,2.1,Errand/Supplies,21,Dec,6,Sun,0 days 00:08:00
2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,Cary,3.1,Errand/Supplies,13,Dec,0,Mon,0 days 00:10:00
2016-12-12 13:36:00,2016-12-12 13:51:00,Business,Cary,Apex,4.4,Meal/Entertain,13,Dec,0,Mon,0 days 00:15:00
2016-12-12 14:26:00,2016-12-12 14:39:00,Business,Apex,Cary,4.7,Customer Visit,14,Dec,0,Mon,0 days 00:13:00
2016-12-12 17:51:00,2016-12-12 18:01:00,Business,Cary,Morrisville,3.0,Meal/Entertain,17,Dec,0,Mon,0 days 00:10:00
2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,Cary,3.0,Customer Visit,20,Dec,0,Mon,0 days 00:09:00
2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,Cary,4.2,Errand/Supplies,18,Dec,1,Tue,0 days 00:10:00
2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,Cary,4.1,Meal/Entertain,20,Dec,1,Tue,0 days 00:09:00
2016-12-14 16:52:00,2016-12-14 17:10:00,Business,Cary,Cary,3.4,Unknown,16,Dec,2,Wed,0 days 00:18:00
2016-12-14 17:22:00,2016-12-14 17:34:00,Business,Cary,Cary,3.3,Unknown,17,Dec,2,Wed,0 days 00:12:00
2016-12-14 17:50:00,2016-12-14 18:00:00,Business,Cary,Morrisville,3.0,Meal/Entertain,17,Dec,2,Wed,0 days 00:10:00
2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,Cary,3.1,Customer Visit,20,Dec,2,Wed,0 days 00:16:00
2016-12-15 14:20:00,2016-12-15 14:54:00,Business,Cary,Morrisville,10.6,Meeting,14,Dec,3,Thu,0 days 00:34:00
2016-12-17 15:38:00,2016-12-17 16:12:00,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,15,Dec,5,Sat,0 days 00:34:00
2016-12-17 17:19:00,2016-12-17 17:59:00,Business,Unknown Location,Unknown Location,5.3,Temporary Site,17,Dec,5,Sat,0 days 00:40:00
2016-12-18 13:03:00,2016-12-18 13:41:00,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,13,Dec,6,Sun,0 days 00:38:00
2016-12-18 16:38:00,2016-12-18 17:25:00,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,16,Dec,6,Sun,0 days 00:47:00
2016-12-18 20:35:00,2016-12-18 21:04:00,Business,Unknown Location,Unknown Location,9.2,Unknown,20,Dec,6,Sun,0 days 00:29:00
2016-12-19 09:08:00,2016-12-19 09:36:00,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,9,Dec,0,Mon,0 days 00:28:00
2016-12-19 10:15:00,2016-12-19 10:34:00,Business,Islamabad,Rawalpindi,5.9,Temporary Site,10,Dec,0,Mon,0 days 00:19:00
2016-12-19 13:04:00,2016-12-19 13:08:00,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,13,Dec,0,Mon,0 days 00:04:00
2016-12-19 13:24:00,2016-12-19 13:35:00,Business,Unknown Location,Unknown Location,1.3,Unknown,13,Dec,0,Mon,0 days 00:11:00
2016-12-19 14:07:00,2016-12-19 14:15:00,Business,Unknown Location,Unknown Location,2.5,Unknown,14,Dec,0,Mon,0 days 00:08:00
2016-12-19 14:18:00,2016-12-19 14:32:00,Business,Unknown Location,Unknown Location,5.3,Unknown,14,Dec,0,Mon,0 days 00:14:00
2016-12-19 14:37:00,2016-12-19 14:50:00,Business,Unknown Location,Unknown Location,5.4,Unknown,14,Dec,0,Mon,0 days 00:13:00
2016-12-19 15:09:00,2016-12-19 15:38:00,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,15,Dec,0,Mon,0 days 00:29:00
2016-12-19 16:50:00,2016-12-19 17:09:00,Business,Rawalpindi,Islamabad,7.2,Customer Visit,16,Dec,0,Mon,0 days 00:19:00
2016-12-19 19:05:00,2016-12-19 19:17:00,Business,Islamabad,Unknown Location,2.2,Unknown,19,Dec,0,Mon,0 days 00:12:00
2016-12-19 19:55:00,2016-12-19 20:30:00,Business,Unknown Location,Unknown Location,11.0,Meeting,19,Dec,0,Mon,0 days 00:35:00
2016-12-20 08:49:00,2016-12-20 09:24:00,Business,Unknown Location,Rawalpindi,12.0,Unknown,8,Dec,1,Tue,0 days 00:35:00
2016-12-20 10:30:00,2016-12-20 10:48:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,10,Dec,1,Tue,0 days 00:18:00
2016-12-20 11:30:00,2016-12-20 12:17:00,Business,Rawalpindi,Unknown Location,19.4,Meeting,11,Dec,1,Tue,0 days 00:47:00
2016-12-20 13:14:00,2016-12-20 13:20:00,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,13,Dec,1,Tue,0 days 00:06:00
2016-12-20 13:54:00,2016-12-20 14:17:00,Business,Unknown Location,Islamabad,5.7,Temporary Site,13,Dec,1,Tue,0 days 00:23:00
2016-12-20 16:14:00,2016-12-20 16:24:00,Business,Islamabad,Islamabad,1.8,Errand/Supplies,16,Dec,1,Tue,0 days 00:10:00
2016-12-20 16:56:00,2016-12-20 17:07:00,Business,Islamabad,Islamabad,1.4,Errand/Supplies,16,Dec,1,Tue,0 days 00:11:00
2016-12-20 18:47:00,2016-12-20 19:21:00,Business,Islamabad,Unknown Location,10.3,Customer Visit,18,Dec,1,Tue,0 days 00:34:00
2016-12-21 07:42:00,2016-12-21 08:10:00,Business,Unknown Location,Unknown Location,11.5,Meeting,7,Dec,2,Wed,0 days 00:28:00
2016-12-21 10:14:00,2016-12-21 10:30:00,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,10,Dec,2,Wed,0 days 00:16:00
2016-12-21 11:35:00,2016-12-21 11:49:00,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,11,Dec,2,Wed,0 days 00:14:00
2016-12-21 12:51:00,2016-12-21 13:33:00,Business,Unknown Location,Unknown Location,16.2,Meeting,12,Dec,2,Wed,0 days 00:42:00
2016-12-21 15:38:00,2016-12-21 15:49:00,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,15,Dec,2,Wed,0 days 00:11:00
2016-12-21 15:55:00,2016-12-21 16:05:00,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,15,Dec,2,Wed,0 days 00:10:00
2016-12-21 17:45:00,2016-12-21 17:54:00,Business,Islamabad,Islamabad,2.1,Meeting,17,Dec,2,Wed,0 days 00:09:00
2016-12-21 17:59:00,2016-12-21 18:31:00,Business,Islamabad,Unknown Location,7.2,Customer Visit,17,Dec,2,Wed,0 days 00:32:00
2016-12-21 19:49:00,2016-12-21 20:35:00,Business,Unknown Location,Rawalpindi,12.0,Meeting,19,Dec,2,Wed,0 days 00:46:00
2016-12-21 20:56:00,2016-12-21 23:42:00,Business,Rawalpindi,Unknown Location,103.0,Meeting,20,Dec,2,Wed,0 days 02:46:00
2016-12-22 15:40:00,2016-12-22 16:38:00,Business,Unknown Location,Unknown Location,32.3,Meeting,15,Dec,3,Thu,0 days 00:58:00
2016-12-22 17:04:00,2016-12-22 17:20:00,Business,Unknown Location,Unknown Location,5.3,Customer Visit,17,Dec,3,Thu,0 days 00:16:00
2016-12-22 17:27:00,2016-12-22 17:53:00,Business,Unknown Location,Unknown Location,11.6,Meeting,17,Dec,3,Thu,0 days 00:26:00
2016-12-22 17:56:00,2016-12-22 18:29:00,Business,Unknown Location,Unknown Location,23.2,Meeting,17,Dec,3,Thu,0 days 00:33:00
2016-12-22 18:31:00,2016-12-22 18:37:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,18,Dec,3,Thu,0 days 00:06:00
2016-12-22 18:38:00,2016-12-22 18:47:00,Business,Unknown Location,Unknown Location,12.3,Temporary Site,18,Dec,3,Thu,0 days 00:09:00
2016-12-22 19:04:00,2016-12-22 19:50:00,Business,Unknown Location,Lahore,14.0,Meeting,19,Dec,3,Thu,0 days 00:46:00
2016-12-22 21:41:00,2016-12-22 21:53:00,Business,Lahore,Lahore,2.1,Meal/Entertain,21,Dec,3,Thu,0 days 00:12:00
2016-12-22 23:27:00,2016-12-22 23:32:00,Business,Lahore,Lahore,2.1,Customer Visit,23,Dec,3,Thu,0 days 00:05:00
2016-12-23 09:21:00,2016-12-23 09:41:00,Business,Lahore,Lahore,3.0,Meeting,9,Dec,4,Fri,0 days 00:20:00
2016-12-23 11:33:00,2016-12-23 11:58:00,Business,Lahore,Unknown Location,6.2,Meeting,11,Dec,4,Fri,0 days 00:25:00
2016-12-23 14:15:00,2016-12-23 15:25:00,Business,Unknown Location,Unknown Location,9.6,Meeting,14,Dec,4,Fri,0 days 01:10:00
2016-12-23 16:23:00,2016-12-23 16:34:00,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,16,Dec,4,Fri,0 days 00:11:00
2016-12-23 17:34:00,2016-12-23 18:27:00,Business,Unknown Location,Lahore,7.1,Meal/Entertain,17,Dec,4,Fri,0 days 00:53:00
2016-12-24 07:43:00,2016-12-24 08:04:00,Business,Lahore,Unknown Location,6.3,Meal/Entertain,7,Dec,5,Sat,0 days 00:21:00
2016-12-24 09:19:00,2016-12-24 09:55:00,Business,Unknown Location,Lahore,10.7,Meal/Entertain,9,Dec,5,Sat,0 days 00:36:00
2016-12-24 10:34:00,2016-12-24 10:53:00,Business,Lahore,Lahore,5.3,Meal/Entertain,10,Dec,5,Sat,0 days 00:19:00
2016-12-24 12:51:00,2016-12-24 12:53:00,Business,Lahore,Lahore,1.6,Errand/Supplies,12,Dec,5,Sat,0 days 00:02:00
2016-12-24 13:08:00,2016-12-24 13:29:00,Business,Lahore,Lahore,3.6,Errand/Supplies,13,Dec,5,Sat,0 days 00:21:00
2016-12-24 17:12:00,2016-12-24 17:27:00,Business,Lahore,Lahore,1.7,Errand/Supplies,17,Dec,5,Sat,0 days 00:15:00
2016-12-24 19:12:00,2016-12-24 19:27:00,Business,Lahore,Lahore,2.9,Meal/Entertain,19,Dec,5,Sat,0 days 00:15:00
2016-12-24 22:04:00,2016-12-24 22:09:00,Business,Lahore,Lahore,0.6,Errand/Supplies,22,Dec,5,Sat,0 days 00:05:00
2016-12-25 00:10:00,2016-12-25 00:14:00,Business,Lahore,Lahore,0.6,Errand/Supplies,0,Dec,6,Sun,0 days 00:04:00
2016-12-25 19:15:00,2016-12-25 19:26:00,Business,Lahore,Lahore,2.3,Meal/Entertain,19,Dec,6,Sun,0 days 00:11:00
2016-12-25 21:58:00,2016-12-25 22:04:00,Business,Lahore,Lahore,2.3,Meal/Entertain,21,Dec,6,Sun,0 days 00:06:00
2016-12-26 08:30:00,2016-12-26 08:41:00,Business,Lahore,Lahore,3.2,Meal/Entertain,8,Dec,0,Mon,0 days 00:11:00
2016-12-26 09:05:00,2016-12-26 09:19:00,Business,Lahore,Lahore,6.2,Customer Visit,9,Dec,0,Mon,0 days 00:14:00
2016-12-26 10:15:00,2016-12-26 10:36:00,Business,Lahore,Lahore,7.7,Customer Visit,10,Dec,0,Mon,0 days 00:21:00
2016-12-26 11:29:00,2016-12-26 11:42:00,Business,Lahore,Lahore,3.8,Customer Visit,11,Dec,0,Mon,0 days 00:13:00
2016-12-26 13:09:00,2016-12-26 13:43:00,Business,Lahore,Unknown Location,7.9,Meeting,13,Dec,0,Mon,0 days 00:34:00
2016-12-27 07:02:00,2016-12-27 07:14:00,Business,Kar?chi,Kar?chi,4.9,Temporary Site,7,Dec,1,Tue,0 days 00:12:00
2016-12-27 08:37:00,2016-12-27 08:59:00,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,8,Dec,1,Tue,0 days 00:22:00
2016-12-27 12:53:00,2016-12-27 12:57:00,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,12,Dec,1,Tue,0 days 00:04:00
2016-12-27 14:49:00,2016-12-27 15:03:00,Business,Kar?chi,Unknown Location,3.1,Customer Visit,14,Dec,1,Tue,0 days 00:14:00
2016-12-27 16:34:00,2016-12-27 16:58:00,Business,Unknown Location,Kar?chi,7.9,Meeting,16,Dec,1,Tue,0 days 00:24:00
2016-12-27 19:19:00,2016-12-27 19:50:00,Business,Kar?chi,Kar?chi,5.5,Customer Visit,19,Dec,1,Tue,0 days 00:31:00
2016-12-28 08:34:00,2016-12-28 09:06:00,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,8,Dec,2,Wed,0 days 00:32:00
2016-12-28 11:42:00,2016-12-28 12:12:00,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,11,Dec,2,Wed,0 days 00:30:00
2016-12-28 13:53:00,2016-12-28 14:01:00,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,13,Dec,2,Wed,0 days 00:08:00
2016-12-28 15:04:00,2016-12-28 15:39:00,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,15,Dec,2,Wed,0 days 00:35:00
2016-12-28 17:02:00,2016-12-28 17:16:00,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,17,Dec,2,Wed,0 days 00:14:00
2016-12-28 18:33:00,2016-12-28 18:56:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,18,Dec,2,Wed,0 days 00:23:00
2016-12-28 22:44:00,2016-12-28 23:18:00,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,22,Dec,2,Wed,0 days 00:34:00
2016-12-29 00:49:00,2016-12-29 01:06:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,0,Dec,3,Thu,0 days 00:17:00
2016-12-29 09:44:00,2016-12-29 10:07:00,Business,Kar?chi,Unknown Location,11.6,Meal/Entertain,9,Dec,3,Thu,0 days 00:23:00
2016-12-29 11:28:00,2016-12-29 12:00:00,Business,Unknown Location,Kar?chi,11.9,Meal/Entertain,11,Dec,3,Thu,0 days 00:32:00
2016-12-29 12:25:00,2016-12-29 12:33:00,Business,Kar?chi,Kar?chi,1.4,Errand/Supplies,12,Dec,3,Thu,0 days 00:08:00
2016-12-29 13:17:00,2016-12-29 13:24:00,Business,Kar?chi,Kar?chi,1.1,Errand/Supplies,13,Dec,3,Thu,0 days 00:07:00
2016-12-29 13:56:00,2016-12-29 14:11:00,Business,Kar?chi,Kar?chi,4.1,Airport/Travel,13,Dec,3,Thu,0 days 00:15:00
2016-12-29 14:42:00,2016-12-29 14:58:00,Business,Kar?chi,Kar?chi,6.1,Between Offices,14,Dec,3,Thu,0 days 00:16:00
2016-12-29 15:05:00,2016-12-29 15:16:00,Business,Kar?chi,Kar?chi,1.3,Errand/Supplies,15,Dec,3,Thu,0 days 00:11:00
2016-12-29 18:59:00,2016-12-29 19:14:00,Business,Kar?chi,Unknown Location,3.0,Meal/Entertain,18,Dec,3,Thu,0 days 00:15:00
2016-12-29 19:50:00,2016-12-29 20:10:00,Business,Unknown Location,Kar?chi,4.1,Customer Visit,19,Dec,3,Thu,0 days 00:20:00
2016-12-29 20:15:00,2016-12-29 20:45:00,Business,Kar?chi,Kar?chi,7.2,Meeting,20,Dec,3,Thu,0 days 00:30:00
2016-12-29 20:53:00,2016-12-29 21:42:00,Business,Kar?chi,Unknown Location,6.4,Unknown,20,Dec,3,Thu,0 days 00:49:00
2016-12-29 23:14:00,2016-12-29 23:47:00,Business,Unknown Location,Kar?chi,12.9,Meeting,23,Dec,3,Thu,0 days 00:33:00
2016-12-30 10:15:00,2016-12-30 10:33:00,Business,Kar?chi,Kar?chi,2.8,Errand/Supplies,10,Dec,4,Fri,0 days 00:18:00
2016-12-30 11:31:00,2016-12-30 11:56:00,Business,Kar?chi,Kar?chi,2.9,Errand/Supplies,11,Dec,4,Fri,0 days 00:25:00
2016-12-30 15:41:00,2016-12-30 16:03:00,Business,Kar?chi,Kar?chi,4.6,Errand/Supplies,15,Dec,4,Fri,0 days 00:22:00
2016-12-30 16:45:00,2016-12-30 17:08:00,Business,Kar?chi,Kar?chi,4.6,Meeting,16,Dec,4,Fri,0 days 00:23:00
2016-12-30 23:06:00,2016-12-30 23:10:00,Business,Kar?chi,Kar?chi,0.8,Customer Visit,23,Dec,4,Fri,0 days 00:04:00
